Country Name,ISO3 Code,Region Name,Sub-region Name,Year,Internet users (%),Grupo de Ingresos,Fixed broadband subscriptions (per 100 people),Number of internet users,Nivel Ingresos
Cyprus,CYP,Asia,Western Asia,2009,49.81,Ingreso alto,21.48992797,546952.0,3.0
Cyprus,CYP,Asia,Western Asia,2010,52.99,Ingreso alto,23.15491784,589570.0,3.0
Cyprus,CYP,Asia,Western Asia,2011,56.85989235,Ingreso alto,24.6112529,639580.0,3.0
Cyprus,CYP,Asia,Western Asia,2012,60.6898684,Ingreso alto,25.47407322,688868.0,3.0
Cyprus,CYP,Asia,Western Asia,2013,65.4548,Ingreso alto,26.71270396,748735.0,3.0
Cyprus,CYP,Asia,Western Asia,2014,69.33,Ingreso alto,28.76162928,798896.0,3.0
Cyprus,CYP,Asia,Western Asia,2015,71.71574092,Ingreso alto,30.72497937,832611.0,3.0
Czechia,CZE,Europe,Eastern Europe,1990,0.0,Ingreso alto,,0.0,3.0
Czechia,CZE,Europe,Eastern Europe,1991,0.0,Ingreso alto,,,3.0
Czechia,CZE,Europe,Eastern Europe,1992,0.0,Ingreso alto,,,3.0
Czechia,CZE,Europe,Eastern Europe,1993,0.581319529,Ingreso alto,,60219.0,3.0
Czechia,CZE,Europe,Eastern Europe,1994,1.259217838,Ingreso alto,,130471.0,3.0
Czechia,CZE,Europe,Eastern Europe,1995,1.45357584,Ingreso alto,,150568.0,3.0
Czechia,CZE,Europe,Eastern Europe,1996,1.940378193,Ingreso alto,,200840.0,3.0
Czechia,CZE,Europe,Eastern Europe,1997,2.915698695,Ingreso alto,,301442.0,3.0
Czechia,CZE,Europe,Eastern Europe,1998,3.895906065,Ingreso alto,,402193.0,3.0
Czechia,CZE,Europe,Eastern Europe,1999,6.832802018,Ingreso alto,,704233.0,3.0
Czechia,CZE,Europe,Eastern Europe,2000,9.780527888,Ingreso alto,0.024296913,1006377.0,3.0
Czechia,CZE,Europe,Eastern Europe,2001,14.69717212,Ingreso alto,0.060364085,1509577.0,3.0
Czechia,CZE,Europe,Eastern Europe,2002,23.93,Ingreso alto,0.149235374,2453409.0,3.0
Czechia,CZE,Europe,Eastern Europe,2003,34.3,Ingreso alto,0.338798117,3512072.0,3.0
Czechia,CZE,Europe,Eastern Europe,2004,35.5,Ingreso alto,2.304774705,3635035.0,3.0
Czechia,CZE,Europe,Eastern Europe,2005,35.27,Ingreso alto,6.912180314,3618059.0,3.0
Czechia,CZE,Europe,Eastern Europe,2006,47.93,Ingreso alto,10.80242448,4935969.0,3.0
Czechia,CZE,Europe,Eastern Europe,2007,51.93,Ingreso alto,14.45053834,5378175.0,3.0
Czechia,CZE,Europe,Eastern Europe,2008,62.97,Ingreso alto,16.87809213,6563863.0,3.0
Czechia,CZE,Europe,Eastern Europe,2009,64.43,Ingreso alto,19.413424,6756674.0,3.0
Czechia,CZE,Europe,Eastern Europe,2010,68.82,Ingreso alto,21.46040086,7251072.0,3.0
Czechia,CZE,Europe,Eastern Europe,2011,70.49,Ingreso alto,23.7457622,7449887.0,3.0
Czechia,CZE,Europe,Eastern Europe,2012,73.43000782,Ingreso alto,25.11016376,7773855.0,3.0
Czechia,CZE,Europe,Eastern Europe,2013,74.1104,Ingreso alto,26.97925752,7851612.0,3.0
Czechia,CZE,Europe,Eastern Europe,2014,74.23171164,Ingreso alto,28.27672043,7867467.0,3.0
Czechia,CZE,Europe,Eastern Europe,2015,75.6688387,Ingreso alto,27.79469536,8023744.0,3.0
Denmark,DNK,Europe,Northern Europe,1990,0.097277268,Ingreso alto,,5001.0,3.0
Denmark,DNK,Europe,Northern Europe,1991,0.194056515,Ingreso alto,,10003.0,3.0
Denmark,DNK,Europe,Northern Europe,1992,0.386913951,Ingreso alto,,20010.0,3.0
Denmark,DNK,Europe,Northern Europe,1993,0.578329976,Ingreso alto,,30020.0,3.0
Denmark,DNK,Europe,Northern Europe,1994,1.34430775,Ingreso alto,,70056.0,3.0
Denmark,DNK,Europe,Northern Europe,1995,3.82565642,Ingreso alto,,200185.0,3.0
Denmark,DNK,Europe,Northern Europe,1996,5.714987841,Ingreso alto,,300315.0,3.0
Denmark,DNK,Europe,Northern Europe,1997,11.38200494,Ingreso alto,,600709.0,3.0
Denmark,DNK,Europe,Northern Europe,1998,22.66874615,Ingreso alto,,1201529.0,3.0
Denmark,DNK,Europe,Northern Europe,1999,30.59204065,Ingreso alto,,1628039.0,3.0
Denmark,DNK,Europe,Northern Europe,2000,39.17243086,Ingreso alto,1.254401169,2092276.0,3.0
Denmark,DNK,Europe,Northern Europe,2001,42.95752472,Ingreso alto,4.441904554,2301691.0,3.0
Denmark,DNK,Europe,Northern Europe,2002,64.25,Ingreso alto,8.399659693,3452025.0,3.0
Denmark,DNK,Europe,Northern Europe,2003,76.26,Ingreso alto,13.33401275,4108102.0,3.0
Denmark,DNK,Europe,Northern Europe,2004,80.93,Ingreso alto,18.83470322,4372454.0,3.0
Denmark,DNK,Europe,Northern Europe,2005,82.74,Ingreso alto,24.78658916,4485916.0,3.0
Denmark,DNK,Europe,Northern Europe,2006,86.65,Ingreso alto,31.87409699,4717489.0,3.0
Denmark,DNK,Europe,Northern Europe,2007,85.03,Ingreso alto,34.80015525,4651104.0,3.0
Denmark,DNK,Europe,Northern Europe,2008,85.02,Ingreso alto,36.48199102,4674225.0,3.0
Denmark,DNK,Europe,Northern Europe,2009,86.84,Ingreso alto,36.6009227,4799167.0,3.0
Denmark,DNK,Europe,Northern Europe,2010,88.72,Ingreso alto,38.02817865,4928258.0,3.0
Denmark,DNK,Europe,Northern Europe,2011,89.81001339,Ingreso alto,38.38895657,5013979.0,3.0
Denmark,DNK,Europe,Northern Europe,2012,92.26001172,Ingreso alto,38.84481696,5176396.0,3.0
Denmark,DNK,Europe,Northern Europe,2013,94.6297,Ingreso alto,40.3040539,5335049.0,3.0
Denmark,DNK,Europe,Northern Europe,2014,95.99,Ingreso alto,41.34318445,5436791.0,3.0
Denmark,DNK,Europe,Northern Europe,2015,96.33050162,Ingreso alto,42.27616351,5479948.0,3.0
Djibouti,DJI,Africa,Sub-Saharan Africa,1990,0.0,Ingreso mediano bajo,,0.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,1991,0.0,Ingreso mediano bajo,,,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,1992,0.0,Ingreso mediano bajo,,,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,1993,0.0,Ingreso mediano bajo,,,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,1994,0.0,Ingreso mediano bajo,,,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,1995,0.01603083,Ingreso mediano bajo,,101.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,1996,0.031166241,Ingreso mediano bajo,,201.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,1997,0.082941498,Ingreso mediano bajo,,548.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,1998,0.094696004,Ingreso mediano bajo,,645.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,1999,0.105761909,Ingreso mediano bajo,,740.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2000,0.194500528,Ingreso mediano bajo,0.000557426,1396.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2001,0.343526263,Ingreso mediano bajo,0.000682114,2517.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2002,0.486971705,Ingreso mediano bajo,0.000803275,3634.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2003,0.625940229,Ingreso mediano bajo,,4748.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2004,0.781317175,Ingreso mediano bajo,,6022.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2005,0.953611449,Ingreso mediano bajo,0.005362245,7469.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2006,1.270041159,Ingreso mediano bajo,0.019130012,10112.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2007,1.62,Ingreso mediano bajo,0.135576218,13112.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2008,2.26,Ingreso mediano bajo,0.300235926,18598.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2009,4.0,Ingreso mediano bajo,0.638421498,33474.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2010,6.5,Ingreso mediano bajo,0.95905965,55324.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2011,7.0,Ingreso mediano bajo,1.323924589,60616.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2012,8.267232892,Ingreso mediano bajo,1.717125292,72850.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2013,9.5,Ingreso mediano bajo,2.004431146,85185.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2014,10.71,Ingreso mediano bajo,2.236798914,97693.0,1.0
Djibouti,DJI,Africa,Sub-Saharan Africa,2015,11.92243143,Ingreso mediano bajo,2.643893334,110570.0,1.0
Dominica,DMA,Americas,Latin America and the Caribbean,1990,0.0,Ingreso mediano alto,,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,1991,0.0,Ingreso mediano alto,,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,1992,0.0,Ingreso mediano alto,,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,1993,0.0,Ingreso mediano alto,,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,1994,0.0,Ingreso mediano alto,,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,1995,0.548762737,Ingreso mediano alto,,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,1996,1.165518146,Ingreso mediano alto,,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,1998,2.925345191,Ingreso mediano alto,,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,1999,2.932164377,Ingreso mediano alto,,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2000,8.814844198,Ingreso mediano alto,0.114860014,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2001,13.24522804,Ingreso mediano alto,0.251216606,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2002,18.42489277,Ingreso mediano alto,3.204605009,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2003,23.62041985,Ingreso mediano alto,3.781740371,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2004,30.31961309,Ingreso mediano alto,4.621920377,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2005,38.54364326,Ingreso mediano alto,4.816614487,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2006,39.3981743,Ingreso mediano alto,6.080488702,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2007,40.27446301,Ingreso mediano alto,7.062645667,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2008,41.16,Ingreso mediano alto,9.883236619,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2009,42.02,Ingreso mediano alto,10.30331259,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2010,47.45,Ingreso mediano alto,11.72578233,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2011,48.6,Ingreso mediano alto,11.71385865,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2012,49.8,Ingreso mediano alto,11.9777355,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2013,51.0,Ingreso mediano alto,15.02055875,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2014,57.5,Ingreso mediano alto,15.17197721,,2.0
Dominica,DMA,Americas,Latin America and the Caribbean,2015,65.0,Ingreso mediano alto,21.29581501,,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,1990,0.0,Ingreso mediano alto,,0.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,1991,0.0,Ingreso mediano alto,,,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,1992,0.0,Ingreso mediano alto,,,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,1993,0.0,Ingreso mediano alto,,,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,1994,0.0,Ingreso mediano alto,,,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,1995,0.017233601,Ingreso mediano alto,,1360.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,1996,0.074987053,Ingreso mediano alto,,6021.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,1997,0.142687565,Ingreso mediano alto,,11648.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,1998,0.233914189,Ingreso mediano alto,,19406.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,1999,1.104743874,Ingreso mediano alto,,93120.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2000,3.704692356,Ingreso mediano alto,,317219.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2001,4.429390697,Ingreso mediano alto,,385230.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2002,6.823725733,Ingreso mediano alto,,602691.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2003,7.898392937,Ingreso mediano alto,0.169485455,708309.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2004,8.865553461,Ingreso mediano alto,0.415145495,807031.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2005,11.48319778,Ingreso mediano alto,0.66694829,1060768.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2006,14.84492837,Ingreso mediano alto,1.115994188,1391168.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2007,17.66,Ingreso mediano alto,1.860526675,1678469.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2008,20.82,Ingreso mediano alto,2.528188876,2006323.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2009,27.72,Ingreso mediano alto,3.295412623,2707623.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2010,31.4,Ingreso mediano alto,4.02785071,3107967.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2011,38.0,Ingreso mediano alto,4.319880618,3810296.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2012,42.32,Ingreso mediano alto,4.86989317,4297575.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2013,45.9,Ingreso mediano alto,5.241767905,4719115.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2014,49.58,Ingreso mediano alto,5.902461372,5159217.0,2.0
Dominican Republic,DOM,Americas,Latin America and the Caribbean,2015,54.21576634,Ingreso mediano alto,6.673102061,5708049.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,1990,0.0,Ingreso mediano alto,,0.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,1991,0.0,Ingreso mediano alto,,,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,1992,0.005118035,Ingreso mediano alto,,548.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,1993,0.016400751,Ingreso mediano alto,,1796.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,1994,0.034833586,Ingreso mediano alto,,3900.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,1995,0.043833641,Ingreso mediano alto,,5015.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,1996,0.086161276,Ingreso mediano alto,,10067.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,1997,0.110217959,Ingreso mediano alto,,13143.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,1998,0.125272771,Ingreso mediano alto,,15238.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,1999,0.823371634,Ingreso mediano alto,,102087.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2000,1.462188536,Ingreso mediano alto,,184654.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2001,2.670443674,Ingreso mediano alto,0.020310241,343226.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2002,4.260796915,Ingreso mediano alto,0.049446626,556974.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2003,4.460228345,Ingreso mediano alto,0.051728995,592747.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2004,4.834442638,Ingreso mediano alto,0.085463875,653116.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2005,5.994255161,Ingreso mediano alto,0.193738583,823325.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2006,7.2,Ingreso mediano alto,0.327183609,1005659.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2007,10.8,Ingreso mediano alto,0.69946911,1534189.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2008,18.8,Ingreso mediano alto,1.073203089,2716142.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2009,24.6,Ingreso mediano alto,1.632774313,3614054.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2010,29.03,Ingreso mediano alto,1.474373959,4335541.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2011,31.36680836,Ingreso mediano alto,4.322540109,4760652.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2012,35.13514645,Ingreso mediano alto,5.452361982,5417722.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2013,40.27912194,Ingreso mediano alto,6.738530969,6308334.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2014,45.59039067,Ingreso mediano alto,8.272569183,7250291.0,2.0
Ecuador,ECU,Americas,Latin America and the Caribbean,2015,48.94043379,Ingreso mediano alto,9.175858406,7901124.0,2.0
Egypt,EGY,Africa,Northern Africa,1990,0.0,Ingreso mediano bajo,,0.0,1.0
Egypt,EGY,Africa,Northern Africa,1991,0.0,Ingreso mediano bajo,,,1.0
Egypt,EGY,Africa,Northern Africa,1992,0.0,Ingreso mediano bajo,,,1.0
Egypt,EGY,Africa,Northern Africa,1993,0.000975791,Ingreso mediano bajo,,598.0,1.0
Egypt,EGY,Africa,Northern Africa,1994,0.00638327,Ingreso mediano bajo,,3989.0,1.0
Egypt,EGY,Africa,Northern Africa,1995,0.031319638,Ingreso mediano bajo,,19955.0,1.0
Egypt,EGY,Africa,Northern Africa,1996,0.061466899,Ingreso mediano bajo,,39913.0,1.0
Egypt,EGY,Africa,Northern Africa,1997,0.090480245,Ingreso mediano bajo,,59854.0,1.0
Egypt,EGY,Africa,Northern Africa,1998,0.147987377,Ingreso mediano bajo,,99711.0,1.0
Egypt,EGY,Africa,Northern Africa,1999,0.290445278,Ingreso mediano bajo,,199323.0,1.0
Egypt,EGY,Africa,Northern Africa,2000,0.641265038,Ingreso mediano bajo,,448283.0,1.0
Egypt,EGY,Africa,Northern Africa,2001,0.838945611,Ingreso mediano bajo,,597555.0,1.0
Egypt,EGY,Africa,Northern Africa,2002,2.719999715,Ingreso mediano bajo,0.071255465,1974451.0,1.0
Egypt,EGY,Africa,Northern Africa,2003,4.037885107,Ingreso mediano bajo,0.0753,2987306.0,1.0
Egypt,EGY,Africa,Northern Africa,2004,11.92,Ingreso mediano bajo,0.107,8985522.0,1.0
Egypt,EGY,Africa,Northern Africa,2005,12.75,Ingreso mediano bajo,0.187,9789214.0,1.0
Egypt,EGY,Africa,Northern Africa,2006,13.66,Ingreso mediano bajo,0.336299833,10676526.0,1.0
Egypt,EGY,Africa,Northern Africa,2007,16.03,Ingreso mediano bajo,0.610276142,12749822.0,1.0
Egypt,EGY,Africa,Northern Africa,2008,18.01,Ingreso mediano bajo,0.966576971,14579794.0,1.0
Egypt,EGY,Africa,Northern Africa,2009,20.0,Ingreso mediano bajo,1.328023273,16493004.0,1.0
Egypt,EGY,Africa,Northern Africa,2010,21.6,Ingreso mediano bajo,1.753995092,18167243.0,1.0
Egypt,EGY,Africa,Northern Africa,2011,25.6,Ingreso mediano bajo,2.182970932,21989776.0,1.0
Egypt,EGY,Africa,Northern Africa,2012,26.4,Ingreso mediano bajo,2.648361024,23182700.0,1.0
Egypt,EGY,Africa,Northern Africa,2013,29.4,Ingreso mediano bajo,3.027287729,26403385.0,1.0
Egypt,EGY,Africa,Northern Africa,2014,33.89460391,Ingreso mediano bajo,3.392745005,31119506.0,1.0
Egypt,EGY,Africa,Northern Africa,2015,37.81938343,Ingreso mediano bajo,4.139230391,35466326.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,1990,0.0,Ingreso mediano bajo,,0.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,1991,0.0,Ingreso mediano bajo,,,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,1992,0.0,Ingreso mediano bajo,,,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,1993,0.0,Ingreso mediano bajo,,,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,1994,0.0,Ingreso mediano bajo,,,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,1995,0.0,Ingreso mediano bajo,,,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,1996,0.086389581,Ingreso mediano bajo,,4900.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,1997,0.256960679,Ingreso mediano bajo,,14718.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,1998,0.425253672,Ingreso mediano bajo,,24574.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,1999,0.845428741,Ingreso mediano bajo,,49248.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2000,1.177397269,Ingreso mediano bajo,,69085.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2001,1.5,Ingreso mediano bajo,,88589.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2002,1.9,Ingreso mediano bajo,,112866.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2003,2.5,Ingreso mediano bajo,0.327006143,149288.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2004,3.2,Ingreso mediano bajo,0.486752791,192025.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2005,4.2,Ingreso mediano bajo,0.699159617,253216.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2006,5.5,Ingreso mediano bajo,1.011349971,333106.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2007,6.11,Ingreso mediano bajo,1.470091601,371700.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2008,10.08,Ingreso mediano bajo,2.01359674,615918.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2009,12.11,Ingreso mediano bajo,2.426333529,743224.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2010,15.9,Ingreso mediano bajo,2.834371652,980176.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2011,18.9,Ingreso mediano bajo,3.31692689,1170394.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2012,20.32138772,Ingreso mediano bajo,3.881099526,1264244.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2013,23.1093,Ingreso mediano bajo,4.539176868,1444511.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2014,24.76171215,Ingreso mediano bajo,5.066060611,1555330.0,1.0
El Salvador,SLV,Americas,Latin America and the Caribbean,2015,26.80260496,Ingreso mediano bajo,5.580934065,1691909.0,1.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1990,0.0,Ingreso mediano alto,,0.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1991,0.0,Ingreso mediano alto,,,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1992,0.0,Ingreso mediano alto,,,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1993,0.0,Ingreso mediano alto,,,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1994,0.0,Ingreso mediano alto,,,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1995,0.0,Ingreso mediano alto,,,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1997,0.041462292,Ingreso mediano alto,,226.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1998,0.094423774,Ingreso mediano alto,,535.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1999,0.097415945,Ingreso mediano alto,,575.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2000,0.132354665,Ingreso mediano alto,,813.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2001,0.165260423,Ingreso mediano alto,,1057.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2002,0.321197997,Ingreso mediano alto,,2140.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2003,0.520524272,Ingreso mediano alto,,3616.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2004,0.843930285,Ingreso mediano alto,,6117.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2005,1.149789671,Ingreso mediano alto,0.024014889,8708.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2006,1.279193596,Ingreso mediano alto,0.022944668,10134.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2007,1.557123059,Ingreso mediano alto,0.021906152,12914.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2008,1.82,Ingreso mediano alto,0.020909809,15805.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2009,2.13,Ingreso mediano alto,0.01996453,19364.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2010,6.0,Ingreso mediano alto,0.125683657,57066.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2011,11.5,Ingreso mediano alto,0.136393161,114343.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2012,13.94318219,Ingreso mediano alto,0.143523363,144813.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2013,16.4,Ingreso mediano alto,0.326826227,177734.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2014,18.86,Ingreso mediano alto,0.345814803,213009.0,2.0
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,2015,21.31999999,Ingreso mediano alto,0.325098753,250593.0,2.0
Eritrea,ERI,Africa,Sub-Saharan Africa,1990,0.0,Ingreso bajo,,0.0,0.0
Eritrea,ERI,Africa,Sub-Saharan Africa,1991,0.0,Ingreso bajo,,,0.0
Eritrea,ERI,Africa,Sub-Saharan Africa,1992,0.0,Ingreso bajo,,,0.0
Eritrea,ERI,Africa,Sub-Saharan Africa,1993,0.0,Ingreso bajo,,0.0,0.0
Eritrea,ERI,Africa,Sub-Saharan Africa,1994,0.0,Ingreso bajo,,0.0,0.0
Eritrea,ERI,Africa,Sub-Saharan Africa,1995,0.0,Ingreso bajo,,0.0,0.0
Eritrea,ERI,Africa,Sub-Saharan Africa,1996,0.0,Ingreso bajo,,0.0,0.0
Eritrea,ERI,Africa,Sub-Saharan Africa,1997,0.009017718,Ingreso bajo,,285.0,0.0
Eritrea,ERI,Africa,Sub-Saharan Africa,1998,0.008774236,Ingreso bajo,,283.0,0.0
Eritrea,ERI,Africa,Sub-Saharan Africa,1999,0.025495028,Ingreso bajo,,842.0,0.0
Eritrea,ERI,Africa,Sub-Saharan Africa,2000,0.136711941,Ingreso bajo,,4638.0,0.0
Eritrea,ERI,Africa,Sub-Saharan Africa,2001,0.157815289,Ingreso bajo,,5519.0,0.0
