Entity,ISO3 Code,Region Name,Sub-region Name,Year,Internet users (%),Grupo de Ingresos del Banco Mundial ,Fixed broadband subscriptions (per 100 people),Number of internet users (OWID based on WB & UN)
Europe & Central Asia,,,,2012,63.5904712934734,,21.5020980216017,
Europe & Central Asia,,,,2013,66.3123593306687,,22.7566824349877,
Europe & Central Asia,,,,2014,68.9892493770482,,23.625685244382,
Europe & Central Asia,,,,2015,70.0300338205451,,24.7851427802973,
Europe & Central Asia,,,,2016,72.3673256262268,,25.692653916665,
Europe & Central Asia,,,,2017,74.5502267306535,,26.9770035513482,
Europe & Central Asia,,,,2018,78.9702256892829,,28.283780326879,
Europe & Central Asia,,,,2019,83.9612994894899,,29.1329009416491,
Europe & Central Asia (IDA & IBRD),,,,1990,0.0,,,
Europe & Central Asia (IDA & IBRD),,,,1991,0.0004734446173493,,,
Europe & Central Asia (IDA & IBRD),,,,1992,0.0049526197517807,,,
Europe & Central Asia (IDA & IBRD),,,,1993,0.0190319186554313,,,
Europe & Central Asia (IDA & IBRD),,,,1994,0.0673881829980319,,,
Europe & Central Asia (IDA & IBRD),,,,1995,0.140295484793731,,,
Europe & Central Asia (IDA & IBRD),,,,1996,0.299905601380279,,,
Europe & Central Asia (IDA & IBRD),,,,1997,0.537300214656422,,,
Europe & Central Asia (IDA & IBRD),,,,1998,1.02298242923314,,,
Europe & Central Asia (IDA & IBRD),,,,1999,1.53355435545425,,,
Europe & Central Asia (IDA & IBRD),,,,2000,2.50101155141372,,,
Europe & Central Asia (IDA & IBRD),,,,2001,3.60385750926429,,,
Europe & Central Asia (IDA & IBRD),,,,2002,6.60209598045117,,0.055771266640738,
Europe & Central Asia (IDA & IBRD),,,,2003,9.12139328914362,,0.268100185000195,
Europe & Central Asia (IDA & IBRD),,,,2004,12.9213106442657,,0.645721441944574,
Europe & Central Asia (IDA & IBRD),,,,2005,15.0645048913815,,1.17826533517629,
Europe & Central Asia (IDA & IBRD),,,,2006,17.8430892604583,,2.65573011042063,
Europe & Central Asia (IDA & IBRD),,,,2007,23.0680841952779,,4.3158015307008,
Europe & Central Asia (IDA & IBRD),,,,2008,26.6502703896661,,6.16808294991042,
Europe & Central Asia (IDA & IBRD),,,,2009,30.4274160484348,,7.91271356479971,
Europe & Central Asia (IDA & IBRD),,,,2010,38.1363445838502,,9.4758128778303,
Europe & Central Asia (IDA & IBRD),,,,2011,42.5553088824453,,10.7702843284487,
Europe & Central Asia (IDA & IBRD),,,,2012,50.1062173658907,,12.110978349706,
Europe & Central Asia (IDA & IBRD),,,,2013,53.7765064769087,,13.4173175383981,
Europe & Central Asia (IDA & IBRD),,,,2014,57.8326992231248,,14.024297829104,
Europe & Central Asia (IDA & IBRD),,,,2015,59.6580188995307,,15.2028357637728,
Europe & Central Asia (IDA & IBRD),,,,2016,63.5000857081173,,15.9056815458358,
Europe & Central Asia (IDA & IBRD),,,,2017,67.109709344614,,17.3732226593487,
Europe & Central Asia (IDA & IBRD),,,,2018,73.5304032360511,,18.8733028595084,
Europe & Central Asia (IDA & IBRD),,,,2019,79.3334415125777,,19.7579079568224,
Europe & Central Asia (excluding high income),,,,1990,0.0,,,
Europe & Central Asia (excluding high income),,,,1991,0.0,,,
Europe & Central Asia (excluding high income),,,,1992,0.0002629349786107,,,
Europe & Central Asia (excluding high income),,,,1993,0.0068917583381184,,,
Europe & Central Asia (excluding high income),,,,1994,0.0325091723432654,,,
Europe & Central Asia (excluding high income),,,,1995,0.084608498800688,,,
Europe & Central Asia (excluding high income),,,,1996,0.18851901131764,,,
Europe & Central Asia (excluding high income),,,,1997,0.361278760694988,,,
Europe & Central Asia (excluding high income),,,,1998,0.67641399516603,,,
Europe & Central Asia (excluding high income),,,,1999,1.10441121267699,,,
Europe & Central Asia (excluding high income),,,,2000,1.97077591232207,,,
Europe & Central Asia (excluding high income),,,,2001,2.87824511470309,,,
Europe & Central Asia (excluding high income),,,,2002,5.01176242834727,,0.0187163325422135,
Europe & Central Asia (excluding high income),,,,2003,7.30001771527717,,0.24087263288491,
Europe & Central Asia (excluding high income),,,,2004,10.7063046445601,,0.444857689041572,
Europe & Central Asia (excluding high income),,,,2005,12.4900429977375,,1.03252303168217,
Europe & Central Asia (excluding high income),,,,2006,15.0237677640921,,2.11712190191056,
Europe & Central Asia (excluding high income),,,,2007,20.3921152361791,,3.620811546099,
Europe & Central Asia (excluding high income),,,,2008,23.8993210606006,,5.57461178519959,
Europe & Central Asia (excluding high income),,,,2009,27.4605930933097,,7.17608020108317,
Europe & Central Asia (excluding high income),,,,2010,35.6206969378559,,8.81252838079492,
Europe & Central Asia (excluding high income),,,,2011,40.5454110681726,,9.95544554635501,
Europe & Central Asia (excluding high income),,,,2012,48.8268692623845,,11.4539441361444,
Europe & Central Asia (excluding high income),,,,2013,52.7891291858293,,12.8538549012718,
Europe & Central Asia (excluding high income),,,,2014,56.8994546422989,,13.4639496415929,
Europe & Central Asia (excluding high income),,,,2015,58.778983943329,,14.75732633942,
Europe & Central Asia (excluding high income),,,,2016,62.5032969370753,,15.5031437264909,
Europe & Central Asia (excluding high income),,,,2017,66.3012646316174,,17.0341301344146,
Europe & Central Asia (excluding high income),,,,2018,73.1203389754859,,18.6150971246738,
Europe & Central Asia (excluding high income),,,,2019,78.6893344396754,,19.6001994496187,
European Union,,,,1990,0.0667223726931025,,,
European Union,,,,1991,0.145183745842492,,,
European Union,,,,1992,0.271839359869986,,,
European Union,,,,1993,0.415061288233737,,,
European Union,,,,1994,0.785199202952114,,,
European Union,,,,1995,1.5146894217204,,,
European Union,,,,1996,2.62462287233831,,,
European Union,,,,1997,4.80236084523099,,,
European Union,,,,1998,7.69303237924152,,,
European Union,,,,1999,13.6278604408869,,,
European Union,,,,2000,19.6471689008245,,0.50173367641866,
European Union,,,,2001,24.138993449168,,1.50893318348467,
European Union,,,,2002,32.1282630636134,,2.87437694461967,
European Union,,,,2003,38.6077946457506,,4.75209910911885,
European Union,,,,2004,44.1873073985821,,7.84246878160293,
European Union,,,,2005,48.301943657072,,11.5359403988619,
European Union,,,,2006,52.5502049648805,,15.762173194305,
European Union,,,,2007,58.2491049624314,,19.6163042265457,
European Union,,,,2008,62.2500947715588,,22.0921896539273,
European Union,,,,2009,64.9928352161294,,24.2781703516645,
European Union,,,,2010,68.6956421468731,,25.8713577806862,
European Union,,,,2011,69.661777891422,,27.301341266749,
European Union,,,,2012,71.8574513072492,,28.1891136746135,
European Union,,,,2013,73.610369251994,,29.2455200246393,
European Union,,,,2014,75.1855045094835,,30.3546511449485,
European Union,,,,2015,75.6544158261607,,31.4496452477147,
European Union,,,,2016,76.8264367449193,,32.5528426981325,
European Union,,,,2017,78.6838126546675,,33.7703403608118,
European Union,,,,2018,81.5651302298469,,34.7170198136855,
European Union,,,,2019,85.4291233447444,,35.6016471223592,
Faeroe Islands,,,,1990,0.0,,,
Faeroe Islands,,,,1991,0.0,,,
Faeroe Islands,,,,1992,0.0,,,
Faeroe Islands,,,,1993,0.0,,,
Faeroe Islands,,,,1994,0.0,,,
Faeroe Islands,,,,1995,0.0,,,
Faeroe Islands,,,,1996,2.318786811,,,
Faeroe Islands,,,,1997,4.601297566,,,
Faeroe Islands,,,,1998,11.33786848,,,
Faeroe Islands,,,,1999,22.29753835,,,
Faeroe Islands,,,,2000,32.91639236,,,
Faeroe Islands,,,,2001,43.24698352,,0.114900951,
Faeroe Islands,,,,2002,53.29922183,,0.241356679,
Faeroe Islands,,,,2003,58.91264097,,0.830662844,
Faeroe Islands,,,,2004,66.53359947,,6.584033613,
Faeroe Islands,,,,2005,67.90263174,,12.29621558,
Faeroe Islands,,,,2006,69.35944512,,27.46903247,
Faeroe Islands,,,,2007,75.98,,30.24150549,
Faeroe Islands,,,,2008,75.57,,31.11250523,
Faeroe Islands,,,,2009,75.18,,33.22038153,
Faeroe Islands,,,,2010,75.2,,33.83736981,
Faeroe Islands,,,,2011,80.7321728,,33.57589444,
Faeroe Islands,,,,2012,85.33518924,,34.11993395,
Faeroe Islands,,,,2013,90.0,,34.87012445,
Faeroe Islands,,,,2014,93.3,,36.2030859,
Faeroe Islands,,,,2015,94.2,,37.02732513,
Faeroe Islands,,,,2016,95.10868167,,37.30928113,
Faeroe Islands,,,,2017,97.58195894,,37.32800894,
Fragile and conflict affected situations,,,,1990,0.0,,,
Fragile and conflict affected situations,,,,1991,0.0,,,
Fragile and conflict affected situations,,,,1992,0.0005344224193259,,,
Fragile and conflict affected situations,,,,1993,0.0018270773560246,,,
Fragile and conflict affected situations,,,,1994,0.002544667637768,,,
Fragile and conflict affected situations,,,,1995,0.0063631734547423,,,
Fragile and conflict affected situations,,,,1996,0.019944611434077,,,
Fragile and conflict affected situations,,,,1997,0.0443212704450916,,,
Fragile and conflict affected situations,,,,1998,0.117595834149731,,,
Fragile and conflict affected situations,,,,1999,0.222506468699513,,,
Fragile and conflict affected situations,,,,2000,0.33231298422913,,,
Fragile and conflict affected situations,,,,2001,0.377687226480237,,,
Fragile and conflict affected situations,,,,2002,0.668260979536434,,,
Fragile and conflict affected situations,,,,2003,0.917063259759458,,,
Fragile and conflict affected situations,,,,2004,1.30580561880616,,,
Fragile and conflict affected situations,,,,2005,2.30557391777341,,0.0818195449689879,
Fragile and conflict affected situations,,,,2006,3.2318027276358,,,
Fragile and conflict affected situations,,,,2007,4.39593883254914,,0.203881487785624,
Fragile and conflict affected situations,,,,2008,4.98540908985441,,0.261501017877163,
Fragile and conflict affected situations,,,,2009,6.2507742573384,,0.361076074750245,
Fragile and conflict affected situations,,,,2010,8.3769075278892,,0.431719162395299,
Fragile and conflict affected situations,,,,2011,9.55213114600245,,,
Fragile and conflict affected situations,,,,2012,11.6347964805365,,0.811769396963958,
Fragile and conflict affected situations,,,,2013,13.908592901429,,0.870335880128004,
Fragile and conflict affected situations,,,,2014,15.9802313380121,,1.09753533652323,
Fragile and conflict affected situations,,,,2015,23.9338599067002,,0.919410840578734,
Fragile and conflict affected situations,,,,2016,20.7815503536234,,1.00494184934715,
Fragile and conflict affected situations,,,,2017,19.7218757679149,,1.47812866414812,
Heavily indebted poor countries (HIPC),,,,1990,0.0,,,
Heavily indebted poor countries (HIPC),,,,1991,0.0,,,
Heavily indebted poor countries (HIPC),,,,1992,0.0,,,
Heavily indebted poor countries (HIPC),,,,1993,0.0,,,
Heavily indebted poor countries (HIPC),,,,1994,0.0002993130623644,,,
Heavily indebted poor countries (HIPC),,,,1995,0.0024695483102904,,,
Heavily indebted poor countries (HIPC),,,,1996,0.0087779431111917,,,
Heavily indebted poor countries (HIPC),,,,1997,0.0240063066709166,,,
Heavily indebted poor countries (HIPC),,,,1998,0.0439817306047536,,,
Heavily indebted poor countries (HIPC),,,,1999,0.107009691500025,,,
Heavily indebted poor countries (HIPC),,,,2000,0.174022851558205,,,
Heavily indebted poor countries (HIPC),,,,2001,0.257960142675055,,,
Heavily indebted poor countries (HIPC),,,,2002,0.395941158352266,,,
Heavily indebted poor countries (HIPC),,,,2003,0.606432921357831,,,
Heavily indebted poor countries (HIPC),,,,2004,0.916881862418548,,,
Heavily indebted poor countries (HIPC),,,,2005,1.21438155175932,,,
Heavily indebted poor countries (HIPC),,,,2006,1.55836014885091,,0.0269613338157319,
Heavily indebted poor countries (HIPC),,,,2007,2.4290029547926,,0.0473934395631577,
Heavily indebted poor countries (HIPC),,,,2008,2.513451663131,,0.0681700556202836,
Heavily indebted poor countries (HIPC),,,,2009,3.12705313038932,,0.0832347579208207,
Heavily indebted poor countries (HIPC),,,,2010,4.7311833750084,,0.0847566585625015,
Heavily indebted poor countries (HIPC),,,,2011,5.33831655179815,,0.137128722611957,
Heavily indebted poor countries (HIPC),,,,2012,6.6083266745473,,0.155583962033643,
Heavily indebted poor countries (HIPC),,,,2013,8.07053546257681,,0.188996115526087,
Heavily indebted poor countries (HIPC),,,,2014,10.4015257121335,,0.258193815362973,
Heavily indebted poor countries (HIPC),,,,2015,14.6433552967947,,0.279578652082047,
Heavily indebted poor countries (HIPC),,,,2016,15.5976797039711,,0.387403132063988,
Heavily indebted poor countries (HIPC),,,,2017,18.7867066977818,,0.409664041304837,
High income,,,,1990,0.260944267591969,,,
High income,,,,1991,0.422065674766212,,,
High income,,,,1992,0.670800306751991,,,
High income,,,,1993,0.955662144516009,,,
High income,,,,1994,1.92546918912822,,,
High income,,,,1995,3.61571787335761,,,
High income,,,,1996,6.64593763288202,,,
High income,,,,1997,10.492515911661,,,
High income,,,,1998,15.7591292086905,,,
High income,,,,1999,22.7730872457117,,,
High income,,,,2000,30.545068412291,,1.67616659007079,
High income,,,,2001,36.6305648949081,,3.45430970531961,
High income,,,,2002,45.0746603668129,,5.73710543934229,
High income,,,,2003,49.8046445028255,,8.18654543237573,
High income,,,,2004,55.0001855722628,,11.3645918313851,
High income,,,,2005,58.7005778475227,,15.1066312699039,
High income,,,,2006,61.4103438305153,,18.5691338650216,
High income,,,,2007,66.8096431424049,,21.6896138974776,
High income,,,,2008,68.9040104688701,,23.6042697705389,
High income,,,,2009,70.1459133764288,,25.0417264622127,
High income,,,,2010,72.2476732348184,,26.3534526793981,
High income,,,,2011,72.7993029413993,,27.5401024093965,
High income,,,,2012,75.5023229392266,,28.4754273483515,
High income,,,,2013,76.860533224131,,29.9484423673601,
High income,,,,2014,78.5175133959745,,30.7526039965582,
High income,,,,2015,79.8959551611256,,31.3383187898915,
High income,,,,2016,84.267199727507,,32.2388739320227,
High income,,,,2017,85.8539612306977,,33.1741297193146,
High income,,,,2018,87.21811735785,,33.8757042850575,
Hong Kong,,,,1990,0.0,,,0.0
Hong Kong,,,,1991,0.120955444,,,7081.0
Hong Kong,,,,1992,0.849527883,,,50286.0
Hong Kong,,,,1993,1.334568031,,,79852.0
Hong Kong,,,,1994,2.784198266,,,168586.0
Hong Kong,,,,1995,3.218635643,,,197627.0
Hong Kong,,,,1996,4.748838672,,,296413.0
Hong Kong,,,,1997,10.51875705,,,668622.0
Hong Kong,,,,1998,14.54597958,,0.17141988,941683.0
Hong Kong,,,,1999,21.23068197,,1.325679582,1396886.0
Hong Kong,,,,2000,27.82776068,,6.727641547,1854346.0
Hong Kong,,,,2001,38.67140323,,10.74958003,2599610.0
Hong Kong,,,,2002,43.08238303,,15.50328085,2912150.0
Hong Kong,,,,2003,52.20004335,,18.85541863,3540505.0
Hong Kong,,,,2004,56.39988039,,22.50316774,3836657.0
Hong Kong,,,,2005,56.9,,24.5081596,3884996.0
Hong Kong,,,,2006,60.8,,26.40721662,4171109.0
Hong Kong,,,,2007,64.8,,27.7621321,4470161.0
Hong Kong,,,,2008,66.7,,28.12443375,4629195.0
Hong Kong,,,,2009,69.4,,29.65314308,4846391.0
Hong Kong,,,,2010,72.0,,31.11701124,5058159.0
Hong Kong,,,,2011,72.2,,32.81196702,5101518.0
Hong Kong,,,,2012,72.9,,32.00067605,5180565.0
Hong Kong,,,,2013,74.2,,31.53185218,5304240.0
Hong Kong,,,,2014,79.86627043,,31.97449917,5746029.0
Hong Kong,,,,2015,84.94835296,,32.67233937,6155104.0
Hong Kong,,,,2016,87.47941467,,36.25336886,6388370.0
Hong Kong,,,,2017,89.41594465,,36.380384,6585380.0
Hong Kong,,,,2018,90.50739533,,36.82553485,
Hong Kong,,,,2019,91.74340039,,37.71828824,
IBRD only,,,,1990,0.0,,,
IBRD only,,,,1991,0.000478196164581,,,
IBRD only,,,,1992,0.0022515773664441,,,
IBRD only,,,,1993,0.0065827212626879,,,
IBRD only,,,,1994,0.0179439083666744,,,
IBRD only,,,,1995,0.0493085862862164,,,
IBRD only,,,,1996,0.109853976982041,,,
IBRD only,,,,1997,0.217520987574957,,,
IBRD only,,,,1998,0.492012384653473,,,
IBRD only,,,,1999,0.965836293218229,,,
IBRD only,,,,2000,1.86565430357247,,,
IBRD only,,,,2001,2.68284443436644,,0.0309326597915813,
IBRD only,,,,2002,4.48688746939092,,0.135672866420169,
IBRD only,,,,2003,5.76744154336008,,0.376266523840698,
IBRD only,,,,2004,7.3784399770189,,0.862972301250596,
IBRD only,,,,2005,8.68738198601675,,1.31564125361901,
IBRD only,,,,2006,10.5251583042119,,1.8989114010496,
IBRD only,,,,2007,13.7397079030688,,2.66326238979484,
IBRD only,,,,2008,16.9556175178822,,3.49949845255584,
IBRD only,,,,2009,20.2979917956728,,4.41104079782653,
IBRD only,,,,2010,24.8266415923051,,5.37906890927801,
IBRD only,,,,2011,28.3164038838486,,6.41116035922124,
IBRD only,,,,2012,32.1014863943502,,7.14773000944664,
IBRD only,,,,2013,35.1776359327243,,7.71122076294736,
IBRD only,,,,2014,38.8762033819958,,8.16425141117864,
IBRD only,,,,2015,40.042101026117,,10.0706641926863,
IBRD only,,,,2016,43.9241492273361,,11.261649416133,
IBRD only,,,,2017,49.2998631315632,,13.0501732535382,
IDA & IBRD total,,,,1990,0.0,,,
IDA & IBRD total,,,,1991,0.000385754190495,,,
IDA & IBRD total,,,,1992,0.0018120683151609,,,
IDA & IBRD total,,,,1993,0.0052856915654292,,,
IDA & IBRD total,,,,1994,0.0144000483263125,,,
IDA & IBRD total,,,,1995,0.0395584072216288,,,
IDA & IBRD total,,,,1996,0.0931031826250451,,,
IDA & IBRD total,,,,1997,0.179311911356566,,,
IDA & IBRD total,,,,1998,0.40201325688366,,,
IDA & IBRD total,,,,1999,0.781504296833225,,,
IDA & IBRD total,,,,2000,1.56129767088507,,,
IDA & IBRD total,,,,2001,2.19086677852588,,,
IDA & IBRD total,,,,2002,3.67080864141242,,0.133271094301775,
IDA & IBRD total,,,,2003,4.78346929632078,,0.357298024785756,
IDA & IBRD total,,,,2004,6.12351309498663,,0.795203522581931,
IDA & IBRD total,,,,2005,7.24552774270699,,1.0931623865522,
IDA & IBRD total,,,,2006,8.87051044719437,,1.60722784995433,
IDA & IBRD total,,,,2007,11.4587830752934,,2.1207170895946,
IDA & IBRD total,,,,2008,14.1009475792534,,2.7726034777219,
IDA & IBRD total,,,,2009,16.8344489830493,,3.51137309978558,
IDA & IBRD total,,,,2010,20.5702223435756,,4.17858315879197,
IDA & IBRD total,,,,2011,23.404839212978,,5.21264258008101,
IDA & IBRD total,,,,2012,26.5899827740124,,5.6242540389449,
IDA & IBRD total,,,,2013,29.2759527232875,,6.00770154108304,
IDA & IBRD total,,,,2014,32.7205043084618,,6.40511637278489,
IDA & IBRD total,,,,2015,34.6963500238624,,7.80049590554479,
IDA & IBRD total,,,,2016,37.6766527268171,,8.72509787655482,
IDA & IBRD total,,,,2017,42.2499190270332,,10.1568858236429,
IDA blend,,,,1990,0.0,,,
IDA blend,,,,1991,0.0,,,
IDA blend,,,,1992,0.0,,,
IDA blend,,,,1993,1.67174533374e-05,,,
IDA blend,,,,1994,8.2840199729e-05,,,
IDA blend,,,,1995,0.0008272104104755,,,
IDA blend,,,,1996,0.0072118820122073,,,
IDA blend,,,,1997,0.0254699389564949,,,
IDA blend,,,,1998,0.043301859502102,,,
IDA blend,,,,1999,0.0766987062120201,,,
IDA blend,,,,2001,0.718762220214329,,,
IDA blend,,,,2002,1.41631345341126,,,
IDA blend,,,,2003,2.725475254261,,,
IDA blend,,,,2004,3.50801355555657,,,
IDA blend,,,,2005,4.4444925455162,,0.0163099566008394,
IDA blend,,,,2006,5.47743075484981,,,
IDA blend,,,,2007,6.23309439133491,,0.0479762078977767,
IDA blend,,,,2008,6.96312759151865,,0.0901322992450296,
IDA blend,,,,2009,7.93291514109449,,0.158808088912838,
IDA blend,,,,2010,9.35182416427191,,0.253140181013206,
IDA blend,,,,2011,10.9857375768544,,,
IDA blend,,,,2012,12.893472038074,,0.418194416545428,
IDA blend,,,,2013,14.996971454204,,0.461248183501283,
IDA blend,,,,2014,17.3119429349184,,0.645846259085284,
IDA blend,,,,2015,24.262619376958,,0.796184699942954,
IDA blend,,,,2016,20.4051894341157,,1.02018394980065,
IDA blend,,,,2017,16.1413891242654,,1.17689620643094,
IDA only,,,,1990,0.0,,,
IDA only,,,,1991,0.0,,,
IDA only,,,,1992,0.0,,,
IDA only,,,,1993,0.0,,,
IDA only,,,,1994,0.000196527940489,,,
IDA only,,,,1995,0.0009009970507404,,,
IDA only,,,,1997,0.0140398865925674,,,
IDA only,,,,1998,0.0303250979918526,,,
IDA only,,,,1999,0.0760763533998076,,,
IDA only,,,,2000,0.140886729887619,,,
IDA only,,,,2001,0.212510357184461,,,
IDA only,,,,2002,0.353010527199046,,,
IDA only,,,,2003,0.534046912208482,,,
IDA only,,,,2004,0.771308665400127,,,
IDA only,,,,2005,1.05392257166571,,,
IDA only,,,,2006,1.5149528678494,,,
IDA only,,,,2007,2.42351204353825,,0.0401717080690577,
IDA only,,,,2008,2.7357380534615,,0.0559972738636707,
IDA only,,,,2009,3.40696313792616,,0.11174137164184,
IDA only,,,,2010,4.90311947202785,,0.133662616469016,
IDA only,,,,2011,5.60130096475996,,0.196025423312035,
IDA only,,,,2012,6.85464578433617,,0.264656811048444,
IDA only,,,,2013,8.47810846397285,,0.417700755965806,
IDA only,,,,2014,11.6631815722401,,0.6666241041702,
IDA only,,,,2015,15.232226639433,,0.848794199221183,
IDA only,,,,2016,17.1759840714365,,1.05162508296053,
IDA only,,,,2017,19.9152039461965,,1.22350152395933,
IDA total,,,,1990,0.0,,,
IDA total,,,,1991,0.0,,,
IDA total,,,,1992,0.0,,,
IDA total,,,,1993,5.5924579779e-06,,,
IDA total,,,,1994,0.0001585164522811,,,
IDA total,,,,1995,0.0008763326186032,,,
IDA total,,,,1996,0.0059347676002152,,,
IDA total,,,,1997,0.0182283610085199,,,
IDA total,,,,1998,0.0349875042837772,,,
IDA total,,,,1999,0.0762883757420801,,,
IDA total,,,,2000,0.160796736141488,,,
IDA total,,,,2001,0.381576601429008,,,
IDA total,,,,2002,0.708661063287773,,,
IDA total,,,,2003,1.26807790618203,,,
IDA total,,,,2004,1.68742254150039,,,
IDA total,,,,2005,2.19159802813137,,0.0140395342060536,
IDA total,,,,2006,2.8990388905902,,,
IDA total,,,,2007,3.69496521839373,,0.0430363368547002,
IDA total,,,,2008,4.19416449337086,,0.0685044518069989,
IDA total,,,,2009,4.96966316877653,,0.129573176475056,
IDA total,,,,2010,6.41482118648987,,0.175248416484368,
IDA total,,,,2011,7.41661947140841,,0.281613785306965,
IDA total,,,,2012,8.89288752876228,,0.321154503108721,
IDA total,,,,2013,10.6651387039537,,0.432971959797278,
IDA total,,,,2014,13.5601013170763,,0.659247519872664,
IDA total,,,,2015,18.2669510333048,,0.83114272561597,
IDA total,,,,2016,18.2869241256122,,1.04107092950203,
IDA total,,,,2017,18.4805116329891,,1.20743208324452,
Iran,,,,1990,0.0,,,0.0
Iran,,,,1991,0.0,,,
Iran,,,,1992,0.0,,,
Iran,,,,1993,0.0,,,
Iran,,,,1994,0.000408332,,,244.0
Iran,,,,1995,0.004179752,,,2532.0
Iran,,,,1996,0.01582608,,,9746.0
Iran,,,,1997,0.046756094,,,29321.0
Iran,,,,1998,0.099815221,,,63783.0
Iran,,,,1999,0.378569095,,,246307.0
Iran,,,,2000,0.93419002,,0.000268197,617797.0
Iran,,,,2001,1.484221332,,0.000994746,995859.0
Iran,,,,2002,4.626175115,,0.024033661,3145028.0
Iran,,,,2003,6.933721953,,0.027450372,4771282.0
Iran,,,,2004,7.49,,,5214321.0
Iran,,,,2005,8.1,,,5704167.0
Iran,,,,2006,8.76,,0.141733882,6239562.0
Iran,,,,2007,9.47,,0.280361484,6821345.0
Iran,,,,2008,12.02,,0.415969894,8756034.0
Iran,,,,2009,13.8,,0.548509968,10168884.0
Iran,,,,2010,15.9,,1.338822228,11856234.0
Iran,,,,2011,19.0,,2.840100785,14343401.0
Iran,,,,2012,22.73,,5.035343054,17377897.0
Iran,,,,2013,29.95,,6.748200402,23191898.0
Iran,,,,2014,39.35,,7.932819876,30854765.0
Iran,,,,2015,45.33497615,,8.419512687,35978058.0
Iran,,,,2016,53.22677167,,9.562818677,42729084.0
Iran,,,,2017,64.04397362,,10.66014016,49035599.0
Iran,,,,2018,70.00455222,,12.70539134,
Kosovo,,,,2017,83.89359681,,,
Kosovo,,,,2018,89.44303197,,,
Laos,,,,1990,0.0,,,0.0
Laos,,,,1991,0.0,,,
Laos,,,,1992,0.0,,,
Laos,,,,1993,0.0,,,
Laos,,,,1994,0.0,,,
Laos,,,,1995,0.0,,,
Laos,,,,1998,0.009657814,,,497.0
Laos,,,,1999,0.037780708,,,1980.0
Laos,,,,2000,0.111044032,,,5918.0
Laos,,,,2001,0.181664461,,,9836.0
Laos,,,,2002,0.267899241,,,14727.0
Laos,,,,2003,0.333912466,,0.000448299,18631.0
Laos,,,,2004,0.36143449,,0.000883048,20474.0
Laos,,,,2005,0.85035749,,0.005459278,48930.0
Laos,,,,2006,1.169893428,,0.012675173,68431.0
Laos,,,,2007,1.64,,0.019091841,97577.0
Laos,,,,2008,3.55,,0.047894526,214853.0
Laos,,,,2009,6.0,,0.070210842,369122.0
Laos,,,,2010,7.0,,0.094172581,437239.0
Laos,,,,2011,9.0,,0.103126127,570014.0
Laos,,,,2012,10.74767619,,0.117588094,689482.0
Laos,,,,2013,12.5,,0.137969432,811820.0
Laos,,,,2014,14.26,,0.242764945,937794.0
Laos,,,,2015,18.2,,0.215838096,1212842.0
Laos,,,,2016,21.87,,0.356800314,1478052.0
Laos,,,,2017,25.51043508,,0.391440572,
Late-demographic dividend,,,,1990,0.0,,,
Late-demographic dividend,,,,1991,0.0005402295898901,,,
Late-demographic dividend,,,,1992,0.0029862724546313,,,
Late-demographic dividend,,,,1993,0.0086502624348062,,,
Late-demographic dividend,,,,1994,0.0255441795649406,,,
Late-demographic dividend,,,,1995,0.0561009892733541,,,
Late-demographic dividend,,,,1996,0.140349905135258,,,
Late-demographic dividend,,,,1997,0.269228877680266,,,
Late-demographic dividend,,,,1998,0.629001226434129,,,
Late-demographic dividend,,,,1999,1.26629244780656,,,
Late-demographic dividend,,,,2000,2.46941645120314,,0.0094244056941538,
Late-demographic dividend,,,,2001,3.55750259181105,,0.0481446715966589,
Late-demographic dividend,,,,2002,5.90937619293298,,0.232619505244504,
Late-demographic dividend,,,,2003,8.02148408704398,,0.670572407358206,
Late-demographic dividend,,,,2004,10.3622722758053,,1.5233208076783,
Late-demographic dividend,,,,2005,12.2761208316265,,2.24110199727715,
Late-demographic dividend,,,,2006,15.1228451172715,,3.2574324838168,
Late-demographic dividend,,,,2007,19.9671535272232,,4.4719566216058,
Late-demographic dividend,,,,2008,25.1970990151938,,5.75806279168155,
Late-demographic dividend,,,,2009,30.6001292348925,,7.1979476269084,
Late-demographic dividend,,,,2010,36.0374356514787,,8.63515174973068,
Late-demographic dividend,,,,2011,40.0505418635474,,10.457608334079,
Late-demographic dividend,,,,2012,44.7107760019687,,11.663933756814,
Late-demographic dividend,,,,2013,47.8380838535105,,12.615011517524,
Late-demographic dividend,,,,2014,50.9166701628998,,13.4220966972716,
Late-demographic dividend,,,,2015,53.3764120308503,,17.0933850116846,
Late-demographic dividend,,,,2016,56.6934635327017,,19.271633080079,
Late-demographic dividend,,,,2017,59.1992303995448,,22.8695894307645,
Latin America & Caribbean,,,,1990,0.0,,,
Latin America & Caribbean,,,,1991,0.0022264823521394,,,
Latin America & Caribbean,,,,1992,0.0096374913979162,,,
Latin America & Caribbean,,,,1993,0.0211212702156735,,,
Latin America & Caribbean,,,,1994,0.0434068906029553,,,
Latin America & Caribbean,,,,1995,0.105625846033003,,,
Latin America & Caribbean,,,,1996,0.309551535351447,,,
Latin America & Caribbean,,,,1997,0.608914642895414,,,
Latin America & Caribbean,,,,1998,1.22873933742197,,,
Latin America & Caribbean,,,,1999,2.05177996241735,,,
Latin America & Caribbean,,,,2000,3.88445540375328,,0.035413321826502,
Latin America & Caribbean,,,,2001,5.63092332270643,,0.143386814750485,
